Earnings Date,EPS Estimate,Reported EPS,Surprise(%),Symbol
2023-05-04 16:00:00-04:00,-0.66,-0.64,0.029300000000000003,OPEN
2023-02-23 16:00:00-05:00,-0.73,-0.51,0.3038,OPEN
2022-11-04 07:00:00-04:00,-0.63,-1.47,-1.3238999999999999,OPEN
2022-08-04 16:00:00-04:00,0.08,0.19,1.4869,OPEN
2022-05-05 16:00:00-04:00,-0.13,0.15,2.1182,OPEN
2025-01-30 16:00:00-05:00,,,,ORC
2024-10-24 06:00:00-04:00,,,,ORC
2024-07-25 06:00:00-04:00,,,,ORC
2024-04-25 16:00:00-04:00,-0.07,,,ORC
2024-02-02 10:00:00-05:00,-0.25,1.16,5.64,ORC
2024-02-01 16:00:00-05:00,-0.25,1.16,5.579,ORC
2023-10-26 16:00:00-04:00,-0.22,-0.28,-0.2444,ORC
2023-07-27 16:00:00-04:00,-0.01,-0.34,-24.5064,ORC
2023-04-27 18:00:00-04:00,0.35,-0.24,-1.6857,ORC
2023-02-23 18:00:00-05:00,0.3,-0.09,-1.3,ORC
2022-10-27 16:00:00-04:00,0.65,0.26,-0.6,ORC
2022-08-04 16:00:00-04:00,0.73,0.6,-0.1818,ORC
2024-05-06 16:00:00-04:00,-0.13,,,ORGN
2024-02-29 16:00:00-05:00,-0.14,-0.07,0.5,ORGN
2023-11-09 16:00:00-05:00,-0.13,0.22,2.7368,ORGN
2023-08-09 16:00:00-04:00,-0.12,-0.05,0.5781000000000001,ORGN
2023-05-10 16:00:00-04:00,-0.11,0.07,1.6635,ORGN
2023-02-23 16:00:00-05:00,-0.09,0.11,2.2055000000000002,ORGN
2022-11-03 16:00:00-04:00,-0.08,0.06,1.7143000000000002,ORGN
2022-08-03 16:00:00-04:00,-0.07,0.33,5.949800000000001,ORGN
2022-05-09 16:00:00-04:00,-0.06,0.05,1.7894999999999999,ORGN
2022-02-24 16:00:00-05:00,-0.06,0.04,1.6316,ORGN
2021-11-11 16:00:00-05:00,-0.06,0.2,4.2,ORGN
2021-08-12 16:00:00-04:00,-5.36,0.63,1.1175,ORGN
2024-03-04 16:00:00-05:00,0.07,0.11,0.6176,PAY
2023-11-06 16:00:00-05:00,0.04,0.09,1.3578999999999999,PAY
2023-08-07 16:00:00-04:00,0.01,0.06,3.3892,PAY
2023-05-08 16:00:00-04:00,,0.02,3.0984,PAY
2022-11-09 16:00:00-05:00,,0.01,7.135,PAY
2022-08-03 16:00:00-04:00,0.01,,-1.3333000000000002,PAY
2022-05-04 16:00:00-04:00,0.01,0.03,2.5587,PAY
2022-02-16 16:00:00-05:00,0.01,0.02,1.8571000000000002,PAY
2021-11-09 16:00:00-05:00,0.01,0.01,-0.18030000000000002,PAY
2021-08-10 16:00:00-04:00,0.01,0.02,0.40850000000000003,PAY
2021-05-26 17:00:00-04:00,,,,PAY
2025-02-19 16:00:00-05:00,,,,PCG
2024-10-24 08:00:00-04:00,,,,PCG
2024-07-25 08:00:00-04:00,,,,PCG
2024-05-02 08:00:00-04:00,0.34,,,PCG
2024-02-22 06:00:00-05:00,0.46,0.47,0.033,PCG
2024-02-21 16:00:00-05:00,0.45,0.47,0.0444,PCG
2023-10-26 06:00:00-04:00,0.27,0.24,-0.10880000000000001,PCG
2023-07-27 06:00:00-04:00,0.25,0.23,-0.08869999999999999,PCG
2023-05-04 06:00:00-04:00,0.29,0.29,-0.0068000000000000005,PCG
2023-02-23 06:00:00-05:00,0.28,0.26,-0.0723,PCG
2022-10-27 08:00:00-04:00,0.2,0.29,0.41600000000000004,PCG
2022-07-28 08:00:00-04:00,0.28,0.25,-0.1066,PCG
2025-02-20 05:00:00-05:00,,,,PEN
2024-10-31 06:00:00-04:00,,,,PEN
2024-07-30 06:00:00-04:00,,,,PEN
2024-04-30 06:00:00-04:00,0.38,,,PEN
2024-02-22 16:00:00-05:00,0.7,0.76,0.0857,PEN
2023-11-02 16:00:00-04:00,0.45,0.67,0.4732,PEN
2023-08-01 16:00:00-04:00,0.28,0.43,0.5429,PEN
2023-05-02 16:00:00-04:00,0.11,0.23,1.1116,PEN
2023-02-23 16:00:00-05:00,0.15,0.16,0.0984,PEN
2022-11-03 16:00:00-04:00,0.01,0.01,0.1962,PEN
2022-08-04 16:00:00-04:00,-0.03,0.01,1.3145,PEN
2022-05-03 16:00:00-04:00,0.06,-0.01,-1.1789,PEN
2025-02-20 08:00:00-05:00,,,,PLNT
2024-11-05 08:00:00-05:00,,,,PLNT
2024-08-01 08:00:00-04:00,,,,PLNT
2024-05-02 08:00:00-04:00,0.51,,,PLNT
2024-02-22 06:00:00-05:00,0.58,0.6,0.0345,PLNT
2023-11-07 06:00:00-05:00,0.55,0.59,0.079,PLNT
2023-08-03 06:00:00-04:00,0.54,0.65,0.1929,PLNT
2023-05-04 06:00:00-04:00,0.46,0.41,-0.114,PLNT
2023-02-23 06:00:00-05:00,0.47,0.53,0.1164,PLNT
2022-11-08 06:00:00-05:00,0.38,0.42,0.1143,PLNT
2022-08-09 06:00:00-04:00,0.38,0.38,0.0023,PLNT
2022-05-10 06:00:00-04:00,0.27,0.32,0.1776,PLNT
2024-08-01 16:00:00-04:00,,,,PLYA
2024-05-02 16:00:00-04:00,0.29,,,PLYA
2024-02-23 08:00:00-05:00,0.01,0.04,3.0,PLYA
2024-02-22 16:00:00-05:00,0.01,0.04,2.3333000000000004,PLYA
2023-11-02 16:00:00-04:00,-0.04,-0.06,-0.4778,PLYA
2023-08-03 16:00:00-04:00,0.14,0.13,-0.053899999999999997,PLYA
2023-05-04 16:00:00-04:00,0.29,0.31,0.0704,PLYA
2023-02-23 16:00:00-05:00,-0.01,0.13,14.5417,PLYA
2022-11-03 16:00:00-04:00,0.06,0.04,-0.3127,PLYA
2022-08-04 16:00:00-04:00,0.1,0.15,0.5,PLYA
2022-05-05 16:00:00-04:00,0.11,0.19,0.7431,PLYA
2022-02-24 16:00:00-05:00,-0.01,-0.03,-3.8387000000000002,PLYA
2025-02-20 16:00:00-05:00,,,,PODD
2024-10-31 06:00:00-04:00,,,,PODD
2024-08-06 06:00:00-04:00,,,,PODD
2024-05-02 06:00:00-04:00,0.39,,,PODD
2024-02-22 16:00:00-05:00,0.66,1.4,1.1309,PODD
2023-11-02 16:00:00-04:00,0.4,0.71,0.7654000000000001,PODD
2023-08-08 16:00:00-04:00,0.26,0.38,0.44520000000000004,PODD
2023-05-04 16:00:00-04:00,0.11,0.23,1.1574,PODD
2023-02-23 16:00:00-05:00,0.21,0.24,0.12960000000000002,PODD
2022-11-03 16:00:00-04:00,0.15,0.35,1.3219999999999998,PODD
2022-08-04 16:00:00-04:00,0.22,-0.5,-3.2348000000000003,PODD
2022-05-05 16:00:00-04:00,0.23,0.4,0.7212000000000001,PODD
2025-02-19 16:00:00-05:00,,,,PRDO
2024-10-31 06:00:00-04:00,,,,PRDO
2024-08-01 06:00:00-04:00,,,,PRDO
2024-05-02 06:00:00-04:00,0.53,,,PRDO
2024-02-21 16:00:00-05:00,0.23,0.27,0.1739,PRDO
2023-11-02 17:00:00-04:00,0.49,0.64,0.3061,PRDO
2023-08-03 16:00:00-04:00,0.52,0.61,0.1731,PRDO
2023-05-04 16:00:00-04:00,0.56,0.58,0.0357,PRDO
2023-02-23 16:00:00-05:00,0.28,0.31,0.10710000000000001,PRDO
2022-11-07 07:00:00-05:00,0.29,0.39,0.3448,PRDO
2022-08-08 16:00:00-04:00,0.37,0.42,0.1351,PRDO
2022-05-05 16:00:00-04:00,0.47,0.5,0.0638,PRDO
2025-02-20 08:00:00-05:00,,,,PRMW
2024-10-31 08:00:00-04:00,,,,PRMW
2024-08-08 08:00:00-04:00,,,,PRMW
2024-05-02 08:00:00-04:00,0.13,,,PRMW
2024-02-22 06:00:00-05:00,0.17,0.12,-0.28140000000000004,PRMW
2023-11-02 06:00:00-04:00,0.27,0.33,0.22219999999999998,PRMW
2023-08-10 06:00:00-04:00,0.2,0.24,0.2,PRMW
2023-05-04 06:00:00-04:00,0.08,0.09,0.149,PRMW
2023-02-23 06:00:00-05:00,0.17,0.16,-0.0519,PRMW
2022-11-10 06:00:00-05:00,0.22,0.22,-0.006500000000000001,PRMW
2022-08-11 06:00:00-04:00,0.16,0.21,0.2989,PRMW
2022-05-12 06:00:00-04:00,0.07,0.09,0.3766,PRMW
2024-04-29 16:00:00-04:00,-1.21,,,PRTA
2024-02-15 16:00:00-05:00,-1.22,-1.26,-0.0356,PRTA
2023-11-02 16:00:00-04:00,-0.32,0.38,2.1801,PRTA
2023-08-03 16:00:00-04:00,-1.0,-1.03,-0.0342,PRTA
2023-05-04 16:00:00-04:00,-0.94,-0.89,0.0576,PRTA
2023-02-23 16:00:00-05:00,-0.47,0.12,1.2577,PRTA
2022-11-03 16:00:00-04:00,-0.53,-0.97,-0.8351999999999999,PRTA
2022-08-08 16:00:00-04:00,-0.52,-0.88,-0.6809999999999999,PRTA
2022-05-05 16:00:00-04:00,-0.68,-0.78,-0.1533,PRTA
2022-02-17 16:00:00-05:00,-0.58,-0.71,-0.2164,PRTA
2021-11-04 16:00:00-04:00,2.28,2.13,-0.065,PRTA
2021-08-05 16:00:00-04:00,1.0,0.58,-0.41869999999999996,PRTA
2025-02-26 16:00:00-05:00,,,,PSNL
2024-11-05 16:00:00-05:00,,,,PSNL
2024-08-06 06:00:00-04:00,,,,PSNL
2024-05-01 16:00:00-04:00,-0.41,,,PSNL
2024-02-28 16:00:00-05:00,-0.5,-0.54,-0.08,PSNL
2023-11-07 16:00:00-05:00,-0.53,-0.48,0.08779999999999999,PSNL
2023-08-08 16:00:00-04:00,-0.53,-0.5,0.0587,PSNL
2023-05-03 16:00:00-04:00,-0.58,-0.61,-0.0466,PSNL
2023-02-23 16:00:00-05:00,-0.64,-0.67,-0.0404,PSNL
2022-11-02 16:00:00-04:00,-0.64,-0.58,0.1008,PSNL
2022-08-03 16:00:00-04:00,-0.63,-0.6,0.0451,PSNL
2022-05-04 16:00:00-04:00,-0.58,-0.63,-0.0902,PSNL
2025-02-20 08:00:00-05:00,,,,PWR
2024-10-31 08:00:00-04:00,,,,PWR
2024-08-01 08:00:00-04:00,,,,PWR
2024-05-02 08:00:00-04:00,1.34,,,PWR
2024-02-22 06:00:00-05:00,1.98,2.04,0.0298,PWR
2023-11-02 06:00:00-04:00,2.11,2.24,0.0613,PWR
2023-08-03 06:00:00-04:00,1.64,1.65,0.009000000000000001,PWR
2023-05-04 06:00:00-04:00,1.13,1.24,0.1015,PWR
2023-02-23 06:00:00-05:00,1.6,1.68,0.0483,PWR
2022-11-03 06:00:00-04:00,1.77,1.77,0.0015,PWR
2022-08-04 06:00:00-04:00,1.52,1.54,0.0103,PWR
2022-05-05 06:00:00-04:00,1.22,1.37,0.1252,PWR
2025-02-26 08:00:00-05:00,,,,PZZA
2024-10-31 08:00:00-04:00,,,,PZZA
2024-08-01 08:00:00-04:00,,,,PZZA
2024-05-02 08:00:00-04:00,0.58,,,PZZA
2024-02-29 07:00:00-05:00,0.72,0.91,0.2569,PZZA
2023-11-02 07:00:00-04:00,0.57,0.53,-0.06269999999999999,PZZA
2023-08-03 07:00:00-04:00,0.59,0.59,-0.0076,PZZA
2023-05-04 07:00:00-04:00,0.69,0.68,-0.009300000000000001,PZZA
2023-02-23 07:00:00-05:00,0.66,0.71,0.0717,PZZA
2022-11-03 07:00:00-04:00,0.61,0.54,-0.11050000000000001,PZZA
2022-08-04 07:00:00-04:00,0.75,0.74,-0.0076,PZZA
2022-05-05 06:00:00-04:00,0.94,0.95,0.014199999999999999,PZZA
2025-02-20 05:00:00-05:00,,,,RHP
2024-11-04 16:00:00-05:00,,,,RHP
2024-08-01 06:00:00-04:00,,,,RHP
2024-05-01 06:00:00-04:00,0.83,,,RHP
2024-02-23 12:00:00-05:00,1.01,2.37,1.3465,RHP
2024-02-22 16:00:00-05:00,1.01,2.37,1.335,RHP
2023-11-07 10:00:00-05:00,0.77,0.64,-0.1688,RHP
2023-11-06 16:00:00-05:00,0.77,0.64,-0.1661,RHP
2023-08-03 16:00:00-04:00,1.23,1.15,-0.065,RHP
2023-05-03 16:00:00-04:00,0.43,1.02,1.3538999999999999,RHP
2023-02-23 16:00:00-05:00,0.68,1.03,0.5203,RHP
2022-10-31 16:00:00-04:00,0.73,0.79,0.08720000000000001,RHP
2025-02-19 16:00:00-05:00,,,,ROOT
2024-10-30 16:00:00-04:00,,,,ROOT
2024-07-31 06:00:00-04:00,,,,ROOT
2024-05-01 16:00:00-04:00,-2.31,,,ROOT
2024-02-21 16:00:00-05:00,-2.79,-1.64,0.413,ROOT
2023-11-01 16:00:00-04:00,-2.79,-3.16,-0.1311,ROOT
2023-08-02 16:00:00-04:00,-3.03,-2.55,0.1572,ROOT
2023-05-03 16:00:00-04:00,-3.59,-2.88,0.19710000000000003,ROOT
2023-02-22 16:00:00-05:00,-4.54,-4.13,0.0898,ROOT
2022-11-09 16:00:00-05:00,-6.24,-4.54,0.2725,ROOT
2022-08-08 16:00:00-04:00,-7.06,-6.3,0.1076,ROOT
2022-04-27 16:00:00-04:00,-7.44,-4.86,0.3464,ROOT
2025-02-25 05:00:00-05:00,,,,RVLV
2024-10-30 06:00:00-04:00,,,,RVLV
2024-07-31 06:00:00-04:00,,,,RVLV
2024-05-01 06:00:00-04:00,0.08,,,RVLV
2024-02-27 16:00:00-05:00,0.02,0.05,1.1739,RVLV
2023-11-01 16:00:00-04:00,0.1,0.04,-0.5879,RVLV
2023-08-02 16:00:00-04:00,0.07,0.1,0.4654,RVLV
2023-05-03 16:00:00-04:00,0.15,0.19,0.2569,RVLV
2023-02-23 16:00:00-05:00,0.1,0.11,0.1437,RVLV
2022-11-02 16:00:00-04:00,0.09,0.16,0.8713,RVLV
2022-08-03 16:00:00-04:00,0.31,0.22,-0.28300000000000003,RVLV
2022-05-03 16:00:00-04:00,0.27,0.3,0.1226,RVLV
2025-02-26 16:00:00-05:00,,,,SATS
2024-11-04 08:00:00-05:00,,,,SATS
2024-08-06 08:00:00-04:00,,,,SATS
2024-05-06 16:00:00-04:00,-0.24,,,SATS
2024-03-01 12:00:00-05:00,-0.1,-0.87,-7.7,SATS
2024-02-29 21:00:00-05:00,-0.1,-0.87,-7.7,SATS
2024-02-29 17:00:00-05:00,-0.1,-0.87,-7.7,SATS
2023-11-06 06:00:00-05:00,-0.32,0.04,1.1242,SATS
2023-08-08 07:00:00-04:00,0.2,0.43,1.1287,SATS
2023-05-08 21:00:00-04:00,0.2,0.35,0.75,SATS
2023-02-22 22:00:00-05:00,0.29,0.59,1.0228,SATS
2022-11-02 22:00:00-04:00,0.38,0.27,-0.28,SATS
2025-02-20 05:00:00-05:00,,,,SEM
2024-10-31 06:00:00-04:00,,,,SEM
2024-08-01 06:00:00-04:00,,,,SEM
2024-05-02 06:00:00-04:00,0.57,,,SEM
2024-02-23 09:00:00-05:00,0.35,0.36,0.0286,SEM
2024-02-22 16:00:00-05:00,0.36,0.36,0.0141,SEM
2023-11-02 16:00:00-04:00,0.41,0.46,0.1288,SEM
2023-07-19 16:00:00-04:00,0.48,0.61,0.2735,SEM
2023-05-04 16:00:00-04:00,0.44,0.56,0.2809,SEM
2023-02-23 16:00:00-05:00,0.36,0.22,-0.3879,SEM
2022-11-03 16:00:00-04:00,0.45,0.21,-0.5374,SEM
2022-08-04 16:00:00-04:00,0.55,0.43,-0.22210000000000002,SEM
2024-07-25 06:00:00-04:00,,,,SG
2024-05-05 08:00:00-04:00,-0.18,,,SG
2024-02-29 16:00:00-05:00,-0.22,-0.23,-0.06480000000000001,SG
2023-11-02 16:00:00-04:00,-0.16,-0.21,-0.2872,SG
2023-07-27 16:00:00-04:00,-0.16,-0.19,-0.1829,SG
2023-05-04 16:00:00-04:00,-0.35,-0.29,0.1711,SG
2023-02-23 16:00:00-05:00,-0.35,-0.44,-0.26920000000000005,SG
2022-11-08 16:00:00-05:00,-0.37,-0.33,0.0968,SG
2022-08-09 16:00:00-04:00,-0.36,-0.36,-0.0034999999999999996,SG
2022-05-05 16:00:00-04:00,-0.41,-0.45,-0.09119999999999999,SG
2022-03-03 16:00:00-05:00,-0.66,-1.14,-0.731,SG
2021-11-18 18:00:00-05:00,,,,SG
2025-02-26 08:00:00-05:00,,,,SHOO
2024-11-06 08:00:00-05:00,,,,SHOO
2024-07-31 08:00:00-04:00,,,,SHOO
2024-05-07 08:00:00-04:00,0.56,,,SHOO
2024-02-28 07:00:00-05:00,0.57,0.61,0.0721,SHOO
2023-11-08 07:00:00-05:00,0.86,0.88,0.023799999999999998,SHOO
2023-08-02 06:00:00-04:00,0.46,0.47,0.0226,SHOO
2023-05-09 06:00:00-04:00,0.48,0.5,0.033100000000000004,SHOO
2023-02-23 06:00:00-05:00,0.45,0.42,-0.057800000000000004,SHOO
2022-11-02 06:00:00-04:00,0.78,0.79,0.0121,SHOO
2022-07-27 06:00:00-04:00,0.6,0.63,0.050199999999999995,SHOO
2022-04-27 06:00:00-04:00,0.51,0.92,0.8068000000000001,SHOO
2024-07-31 06:00:00-04:00,,,,SPNT
2024-05-01 06:00:00-04:00,,,,SPNT
2024-02-21 08:00:00-05:00,0.28,0.5,0.7857,SPNT
2024-02-20 16:00:00-05:00,0.28,0.5,0.7857,SPNT
2023-11-09 08:00:00-05:00,0.2,0.32,0.6,SPNT
2023-11-08 16:00:00-05:00,0.2,0.32,0.6,SPNT
2023-08-02 16:00:00-04:00,0.1,0.37,2.7,SPNT
2023-05-03 16:00:00-04:00,0.3,0.78,1.6,SPNT
2023-02-23 18:00:00-05:00,0.47,-0.17,-1.3617,SPNT
2022-11-02 16:00:00-04:00,-0.3,-0.61,-1.0333,SPNT
2022-08-03 16:00:00-04:00,-0.15,-0.38,-1.5333,SPNT
2022-05-04 16:00:00-04:00,-0.4,-1.36,-2.4,SPNT
2025-02-13 08:00:00-05:00,,,,SPTN
2024-11-06 08:00:00-05:00,,,,SPTN
2024-08-15 08:00:00-04:00,,,,SPTN
2024-05-30 08:00:00-04:00,0.51,,,SPTN
2024-02-15 07:00:00-05:00,0.38,0.35,-0.085,SPTN
2023-11-08 07:00:00-05:00,0.59,0.54,-0.0909,SPTN
2023-08-17 07:00:00-04:00,0.65,0.65,0.0021,SPTN
2023-06-01 07:00:00-04:00,0.63,0.64,0.0088,SPTN
2023-02-23 07:00:00-05:00,0.32,0.28,-0.125,SPTN
2022-11-09 07:00:00-05:00,0.49,0.55,0.12240000000000001,SPTN
2022-08-18 06:00:00-04:00,0.57,0.66,0.15539999999999998,SPTN
2022-06-02 07:00:00-04:00,0.64,0.83,0.294,SPTN
2025-02-20 05:00:00-05:00,,,,SQ
2024-10-31 16:00:00-04:00,,,,SQ
2024-08-01 16:00:00-04:00,,,,SQ
2024-05-02 16:00:00-04:00,0.72,,,SQ
2024-02-22 16:00:00-05:00,0.59,0.45,-0.23600000000000002,SQ
2023-11-02 16:00:00-04:00,0.47,0.55,0.1788,SQ
2023-08-03 16:00:00-04:00,0.36,0.39,0.0808,SQ
2023-05-04 16:00:00-04:00,0.34,0.4,0.1746,SQ
2023-02-23 16:00:00-05:00,0.3,0.22,-0.26739999999999997,SQ
2022-11-03 16:00:00-04:00,0.23,0.42,0.7968000000000001,SQ
2022-08-04 16:00:00-04:00,0.17,0.18,0.060599999999999994,SQ
2022-05-05 16:00:00-04:00,0.21,0.18,-0.1243,SQ
2025-02-26 16:00:00-05:00,,,,STTK
2024-11-07 08:00:00-05:00,,,,STTK
2024-08-08 06:00:00-04:00,,,,STTK
2024-05-07 06:00:00-04:00,-0.48,,,STTK
2024-02-29 16:00:00-05:00,-0.57,-0.41,0.2782,STTK
2023-11-09 06:00:00-05:00,-0.52,-0.65,-0.252,STTK
2023-08-10 16:00:00-04:00,-0.52,-0.5,0.0333,STTK
2023-05-09 16:00:00-04:00,-0.63,-0.49,0.2215,STTK
2023-02-23 16:00:00-05:00,-0.63,-0.6,0.0452,STTK
2022-11-08 16:00:00-05:00,-0.67,-0.58,0.13460000000000003,STTK
2022-08-11 06:00:00-04:00,-0.59,-0.65,-0.1008,STTK
2022-05-12 07:00:00-04:00,-0.5,-0.58,-0.15230000000000002,STTK
2025-02-20 16:00:00-05:00,,,,SWN
2024-10-31 06:00:00-04:00,,,,SWN
2024-08-01 06:00:00-04:00,,,,SWN
2024-04-25 06:00:00-04:00,0.15,,,SWN
2024-02-22 17:00:00-05:00,0.13,0.17,0.2977,SWN
2023-11-02 16:00:00-04:00,0.07,0.1,0.45030000000000003,SWN
2023-08-03 16:00:00-04:00,0.06,0.09,0.5429,SWN
2023-04-27 16:00:00-04:00,0.28,0.31,0.1142,SWN
2023-02-23 16:00:00-05:00,0.27,0.26,-0.0513,SWN
2022-10-27 16:00:00-04:00,0.31,0.32,0.0444,SWN
2022-08-04 16:00:00-04:00,0.36,0.33,-0.07200000000000001,SWN
2022-04-28 16:00:00-04:00,0.38,0.4,0.0584,SWN
2024-02-23 07:00:00-05:00,0.19,-0.27,-2.399,TAC
2023-11-07 07:00:00-05:00,0.47,1.41,2.0,TAC
2023-08-04 07:00:00-04:00,0.17,0.23,0.34500000000000003,TAC
2023-05-05 07:00:00-04:00,0.23,1.1,3.8245999999999998,TAC
2023-02-23 07:00:00-05:00,0.52,-0.61,-2.1731000000000003,TAC
2022-11-08 07:00:00-05:00,0.32,0.23,-0.2846,TAC
2022-08-05 07:00:00-04:00,0.02,-0.3,-19.7266,TAC
2022-05-06 07:00:00-04:00,0.08,0.69,7.4095,TAC
2022-02-24 07:00:00-05:00,0.08,-0.29,-4.6709,TAC
2021-11-09 07:00:00-05:00,0.12,-1.68,-14.6774,TAC
2021-08-10 07:00:00-04:00,-0.01,0.05,9.333300000000001,TAC
2021-05-13 06:00:00-04:00,0.03,,-1.0,TAC
2025-02-20 08:00:00-05:00,,,,TFX
2024-10-31 08:00:00-04:00,,,,TFX
2024-08-01 08:00:00-04:00,,,,TFX
2024-05-02 08:00:00-04:00,3.07,,,TFX
2024-02-22 06:00:00-05:00,3.26,3.38,0.0355,TFX
2023-11-02 06:00:00-04:00,3.27,3.64,0.1135,TFX
2023-08-03 06:00:00-04:00,3.21,3.41,0.0632,TFX
2023-05-04 06:00:00-04:00,2.97,3.09,0.0406,TFX
2023-02-23 06:00:00-05:00,3.44,3.52,0.0229,TFX
2022-10-27 06:00:00-04:00,3.11,3.27,0.0499,TFX
2022-07-28 06:00:00-04:00,3.35,3.39,0.013000000000000001,TFX
2022-04-28 07:00:00-04:00,2.75,2.88,0.048499999999999995,TFX
2025-02-20 08:00:00-05:00,,,,THRY
2024-10-31 08:00:00-04:00,,,,THRY
2024-08-01 08:00:00-04:00,,,,THRY
2024-05-02 08:00:00-04:00,0.45,,,THRY
2024-02-22 07:00:00-05:00,0.37,-7.39,-20.8656,THRY
2023-11-02 07:00:00-04:00,-0.69,-0.78,-0.13699999999999998,THRY
2023-08-03 07:00:00-04:00,0.56,0.43,-0.22870000000000001,THRY
2023-05-04 07:00:00-04:00,0.37,0.25,-0.3207,THRY
2023-02-23 07:00:00-05:00,0.35,0.88,1.5434,THRY
2022-11-03 07:00:00-04:00,0.42,0.37,-0.1274,THRY
2022-08-04 07:00:00-04:00,0.87,1.61,0.8462999999999999,THRY
2022-05-04 16:00:00-04:00,0.66,0.88,0.34149999999999997,THRY
2024-08-01 08:00:00-04:00,,,,TK
2024-05-09 08:00:00-04:00,,,,TK
2024-02-22 13:00:00-05:00,,,,TK
2023-11-02 12:00:00-04:00,,,,TK
2023-08-03 12:00:00-04:00,,,,TK
2023-02-23 13:00:00-05:00,,,,TK
2022-04-06 16:00:00-04:00,,,,TK
2021-11-10 13:00:00-05:00,,,,TK
2021-08-13 13:00:00-04:00,,,,TK
2021-05-21 13:00:00-04:00,,,,TK
2021-04-01 16:00:00-04:00,,,,TK
2020-11-24 15:00:00-05:00,,,,TK
2025-02-25 05:00:00-05:00,,,,TMST
2024-10-31 06:00:00-04:00,,,,TMST
2024-08-01 06:00:00-04:00,,,,TMST
2024-05-02 06:00:00-04:00,,,,TMST
2024-02-28 09:00:00-05:00,0.27,,,TMST
2024-02-27 16:00:00-05:00,0.27,0.36,0.31870000000000004,TMST
2023-11-02 16:00:00-04:00,0.53,0.52,-0.0189,TMST
2023-08-03 16:00:00-04:00,0.57,0.6,0.0588,TMST
2023-05-04 16:00:00-04:00,0.17,0.44,1.6399000000000001,TMST
2023-02-23 16:00:00-05:00,-0.09,-0.1,-0.0526,TMST
2022-11-03 16:00:00-04:00,0.25,-0.09,-1.3673,TMST
2022-08-04 16:00:00-04:00,1.33,1.27,-0.0451,TMST
2025-02-20 09:00:00-05:00,,,,TNC
2024-10-29 06:00:00-04:00,,,,TNC
2024-08-02 09:00:00-04:00,,,,TNC
2024-04-26 09:00:00-04:00,1.42,,,TNC
2024-02-22 08:00:00-05:00,1.25,1.92,0.5323,TNC
2023-10-31 09:00:00-04:00,1.15,1.34,0.16519999999999999,TNC
2023-08-04 09:00:00-04:00,1.16,1.86,0.6081000000000001,TNC
2023-04-28 08:00:00-04:00,0.84,1.45,0.7331000000000001,TNC
2023-02-23 09:00:00-05:00,1.21,1.46,0.20329999999999998,TNC
2022-10-27 09:00:00-04:00,1.1,0.99,-0.1,TNC
2022-08-09 09:00:00-04:00,0.87,0.92,0.0636,TNC
2022-04-28 09:00:00-04:00,0.88,0.73,-0.16570000000000001,TNC
2025-02-26 08:00:00-05:00,,,,TRS
2024-10-24 08:00:00-04:00,,,,TRS
2024-07-25 08:00:00-04:00,,,,TRS
2024-04-25 08:00:00-04:00,0.33,,,TRS
2024-02-29 08:00:00-05:00,0.53,0.37,-0.3045,TRS
2023-10-26 08:00:00-04:00,0.55,0.57,0.0364,TRS
2023-07-27 08:00:00-04:00,0.5,0.5,,TRS
2023-04-27 09:00:00-04:00,0.26,0.3,0.15380000000000002,TRS
2023-02-23 08:00:00-05:00,0.66,0.62,-0.0534,TRS
2022-10-27 08:00:00-04:00,0.61,0.4,-0.3443,TRS
2022-07-28 08:00:00-04:00,0.6,0.6,,TRS
2022-04-28 10:00:00-04:00,0.5,0.5,0.0101,TRS
2025-02-27 08:00:00-05:00,,,,TUSK
2024-11-07 08:00:00-05:00,,,,TUSK
2024-08-09 08:00:00-04:00,,,,TUSK
2024-04-25 06:00:00-04:00,,,,TUSK
2024-03-01 07:00:00-05:00,-0.09,-0.12,-0.3333,TUSK
2023-11-09 07:00:00-05:00,0.06,0.02,-0.6667000000000001,TUSK
2023-08-11 08:00:00-04:00,0.1,-0.09,-1.9000000000000001,TUSK
2023-04-27 16:00:00-04:00,0.09,0.17,0.8889,TUSK
2022-03-04 06:00:00-05:00,-0.23,-0.28,-0.20170000000000002,TUSK
2021-11-05 17:00:00-04:00,-0.15,-0.87,-4.8389,TUSK
2021-07-30 06:00:00-04:00,-0.12,-0.75,-5.25,TUSK
2021-04-30 08:00:00-04:00,-0.2,-0.27,-0.3776,TUSK
2025-02-20 16:00:00-05:00,,,,UPLD
2024-10-31 16:00:00-04:00,,,,UPLD
2024-08-01 06:00:00-04:00,,,,UPLD
2024-05-02 06:00:00-04:00,0.14,,,UPLD
2024-02-22 16:00:00-05:00,0.18,0.14,-0.22219999999999998,UPLD
2023-11-02 16:00:00-04:00,0.19,0.33,0.7069,UPLD
2023-08-03 16:00:00-04:00,0.23,0.22,-0.0405,UPLD
2023-05-04 16:00:00-04:00,0.23,0.28,0.1985,UPLD
2023-02-23 16:00:00-05:00,0.39,0.37,-0.0452,UPLD
2022-11-03 16:00:00-04:00,0.41,0.5,0.21530000000000002,UPLD
2022-08-03 16:00:00-04:00,0.43,0.55,0.27649999999999997,UPLD
2022-05-04 17:00:00-04:00,0.41,0.41,0.0123,UPLD
2025-02-20 05:00:00-05:00,,,,VICI
2024-10-23 06:00:00-04:00,,,,VICI
