Earnings Date,EPS Estimate,Reported EPS,Surprise(%),Symbol
2025-01-02 07:00:00-05:00,,,,CAG
2024-10-03 08:00:00-04:00,,,,CAG
2024-07-11 08:00:00-04:00,,,,CAG
2024-04-04 09:00:00-04:00,0.64,,,CAG
2024-04-04 08:00:00-04:00,0.64,,,CAG
2024-01-04 07:00:00-05:00,0.68,0.71,0.0451,CAG
2023-10-05 07:00:00-04:00,0.6,0.66,0.1038,CAG
2023-07-13 07:00:00-04:00,0.59,0.62,0.0467,CAG
2023-04-05 07:00:00-04:00,0.64,0.76,0.1883,CAG
2023-01-05 07:00:00-05:00,0.66,0.81,0.2193,CAG
2022-10-06 07:00:00-04:00,0.52,0.57,0.09119999999999999,CAG
2022-07-14 07:00:00-04:00,0.63,0.65,0.028300000000000002,CAG
2024-07-08 08:00:00-04:00,,,,HELE
2024-04-24 06:00:00-04:00,2.3,,,HELE
2024-01-08 06:00:00-05:00,2.75,2.79,0.013700000000000002,HELE
2023-10-04 06:00:00-04:00,1.64,1.74,0.0626,HELE
2023-07-10 06:00:00-04:00,1.59,1.94,0.2183,HELE
2023-04-26 16:00:00-04:00,1.88,2.01,0.0696,HELE
2023-01-05 06:00:00-05:00,2.61,2.75,0.055099999999999996,HELE
2022-10-05 06:00:00-04:00,2.21,2.27,0.0282,HELE
2022-07-07 06:00:00-04:00,2.16,2.41,0.1142,HELE
2022-04-27 06:00:00-04:00,2.01,2.51,0.2477,HELE
2022-01-06 06:00:00-05:00,3.11,3.72,0.19690000000000002,HELE
2021-10-07 06:00:00-04:00,2.17,2.65,0.2233,HELE
2025-01-02 08:00:00-05:00,,,,LNN
2024-10-17 08:00:00-04:00,,,,LNN
2024-06-27 08:00:00-04:00,,,,LNN
2024-04-02 08:00:00-04:00,1.55,,,LNN
2024-01-04 07:00:00-05:00,1.27,1.36,0.0692,LNN
2023-10-19 06:00:00-04:00,1.11,1.74,0.5619,LNN
2023-06-29 06:00:00-04:00,2.15,1.53,-0.2877,LNN
2023-04-04 06:00:00-04:00,1.53,1.63,0.0668,LNN
2023-01-05 06:00:00-05:00,1.18,1.65,0.3983,LNN
2022-10-20 06:00:00-04:00,1.43,1.62,0.1345,LNN
2022-06-30 06:00:00-04:00,1.6,2.28,0.425,LNN
2022-04-05 06:00:00-04:00,1.2,1.32,0.10460000000000001,LNN
2025-01-02 08:00:00-05:00,,,,LW
2024-10-03 08:00:00-04:00,,,,LW
2024-07-23 08:00:00-04:00,,,,LW
2024-04-04 10:00:00-04:00,1.46,,,LW
2024-04-04 08:00:00-04:00,1.46,,,LW
2024-01-04 08:00:00-05:00,1.41,1.45,0.027700000000000002,LW
2023-10-05 08:00:00-04:00,1.08,1.63,0.5067,LW
2023-07-25 08:00:00-04:00,1.05,1.22,0.16519999999999999,LW
2023-04-06 08:00:00-04:00,0.99,1.43,0.4454,LW
2023-01-05 08:00:00-05:00,0.74,1.28,0.7231000000000001,LW
2022-10-05 08:00:00-04:00,0.49,0.75,0.5173,LW
2022-07-27 08:00:00-04:00,0.51,0.65,0.2787,LW
2025-01-07 08:00:00-05:00,,,,MSM
2024-10-23 08:00:00-04:00,,,,MSM
2024-06-27 08:00:00-04:00,,,,MSM
2024-03-28 08:00:00-04:00,1.16,,,MSM
2024-03-28 08:00:00-04:00,1.16,,,MSM
2024-01-09 06:00:00-05:00,1.31,1.25,-0.045,MSM
2023-10-25 06:00:00-04:00,1.62,1.64,0.0108,MSM
2023-06-29 06:00:00-04:00,1.75,1.74,-0.0049,MSM
2023-04-04 06:00:00-04:00,1.34,1.45,0.0816,MSM
2023-01-05 06:00:00-05:00,1.46,1.48,0.0126,MSM
2022-10-20 06:00:00-04:00,1.78,1.79,0.006,MSM
2022-06-29 06:00:00-04:00,1.74,1.82,0.0464,MSM
2025-01-02 08:00:00-05:00,,,,RPM
2024-10-02 08:00:00-04:00,,,,RPM
2024-05-27 03:00:00-04:00,0.47,,,RPM
2024-04-04 10:00:00-04:00,0.47,,,RPM
2024-04-04 08:00:00-04:00,0.47,,,RPM
2024-01-04 06:00:00-05:00,1.22,1.22,-0.0019,RPM
2023-10-04 06:00:00-04:00,1.55,1.64,0.060700000000000004,RPM
2023-07-26 06:00:00-04:00,1.3,1.36,0.0475,RPM
2023-04-06 06:00:00-04:00,0.31,0.37,0.1968,RPM
2023-01-05 06:00:00-05:00,1.1,1.1,-0.0026000000000000003,RPM
2022-10-05 06:00:00-04:00,1.33,1.47,0.1034,RPM
2022-07-25 06:00:00-04:00,1.44,1.42,-0.012700000000000001,RPM
2025-01-14 08:00:00-05:00,,,,APLD
2024-10-07 08:00:00-04:00,,,,APLD
2024-08-01 06:00:00-04:00,,,,APLD
2024-04-08 06:00:00-04:00,-0.06,,,APLD
2024-01-16 08:00:00-05:00,0.01,-0.1,-15.0056,APLD
2023-10-09 08:00:00-04:00,-0.04,-0.1,-1.6925000000000001,APLD
2023-07-24 08:00:00-04:00,-0.04,-0.07,-0.5556,APLD
2023-04-06 08:00:00-04:00,-0.05,-0.08,-0.5001,APLD
2023-01-09 16:00:00-05:00,-0.06,-0.28,-3.4213,APLD
2022-10-11 16:00:00-04:00,-0.1,-0.04,0.5918,APLD
2022-08-25 16:00:00-04:00,-0.13,-0.04,0.6915000000000001,APLD
2022-05-13 17:00:00-04:00,,,,APLD
2025-01-07 06:00:00-05:00,,,,AYI
2024-10-02 06:00:00-04:00,,,,AYI
2024-06-27 08:00:00-04:00,,,,AYI
2024-04-03 08:00:00-04:00,3.24,,,AYI
2024-04-03 08:00:00-04:00,3.24,,,AYI
2024-01-09 06:00:00-05:00,3.23,3.72,0.1522,AYI
2023-10-04 06:00:00-04:00,3.72,3.97,0.0663,AYI
2023-06-29 06:00:00-04:00,3.72,3.75,0.0094,AYI
2023-04-04 06:00:00-04:00,2.72,3.06,0.1252,AYI
2023-01-09 06:00:00-05:00,3.01,3.29,0.0947,AYI
2022-10-04 06:00:00-04:00,3.59,3.95,0.1009,AYI
2022-06-30 06:00:00-04:00,2.96,3.52,0.19010000000000002,AYI
2025-01-07 05:00:00-05:00,,,,AZZ
2024-10-08 06:00:00-04:00,,,,AZZ
2024-07-05 06:00:00-04:00,,,,AZZ
2024-04-23 06:00:00-04:00,0.69,,,AZZ
2024-01-10 11:00:00-05:00,1.0,1.19,0.19,AZZ
2024-01-09 16:00:00-05:00,1.0,1.19,0.18760000000000002,AZZ
2023-10-10 16:00:00-04:00,1.08,1.27,0.1716,AZZ
2023-07-07 16:00:00-04:00,1.16,1.14,-0.0201,AZZ
2023-04-25 16:00:00-04:00,0.3,0.3,0.0169,AZZ
2023-01-09 16:00:00-05:00,0.79,0.88,0.1186,AZZ
2022-10-11 06:00:00-04:00,1.36,1.24,-0.0849,AZZ
2022-07-11 06:00:00-04:00,1.03,1.4,0.3592,AZZ
2025-01-07 05:00:00-05:00,,,,PSMT
2024-10-28 06:00:00-04:00,,,,PSMT
2024-07-08 06:00:00-04:00,,,,PSMT
2024-04-10 12:00:00-04:00,1.24,,,PSMT
2024-04-09 16:00:00-04:00,1.24,,,PSMT
2024-01-10 12:00:00-05:00,1.09,1.24,0.1376,PSMT
2024-01-09 16:00:00-05:00,1.09,1.24,0.1376,PSMT
2023-10-30 16:00:00-04:00,0.85,0.65,-0.2353,PSMT
2023-07-10 16:00:00-04:00,0.85,1.02,0.2,PSMT
2023-04-10 16:00:00-04:00,0.88,1.25,0.4205,PSMT
2023-01-09 16:00:00-05:00,0.98,1.05,0.07690000000000001,PSMT
2022-10-31 16:00:00-04:00,0.72,0.75,0.0417,PSMT
2025-01-07 05:00:00-05:00,,,,VOXX
2024-10-08 06:00:00-04:00,,,,VOXX
2024-07-08 06:00:00-04:00,,,,VOXX
2024-05-13 06:00:00-04:00,,,,VOXX
2024-01-10 10:00:00-05:00,-0.1,,,VOXX
2024-01-09 16:00:00-05:00,,,,VOXX
2023-10-10 16:00:00-04:00,-0.38,-0.47,-0.2368,VOXX
2023-07-10 16:00:00-04:00,-0.22,-0.45,-1.0455,VOXX
2023-05-15 16:00:00-04:00,0.03,,,VOXX
2023-01-09 16:00:00-05:00,0.11,0.3,1.8571000000000002,VOXX
2022-10-11 16:00:00-04:00,-0.06,-0.29,-3.4615,VOXX
2022-07-11 16:00:00-04:00,0.11,-0.1,-1.9091,VOXX
2025-01-07 08:00:00-05:00,,,,ACI
2024-10-15 06:00:00-04:00,,,,ACI
2024-07-23 08:00:00-04:00,,,,ACI
2024-04-09 08:00:00-04:00,0.52,,,ACI
2024-01-09 08:00:00-05:00,0.66,0.79,0.19820000000000002,ACI
2023-10-17 08:00:00-04:00,0.56,0.63,0.1264,ACI
2023-07-25 08:00:00-04:00,0.85,0.93,0.0981,ACI
2023-04-11 08:00:00-04:00,0.67,0.79,0.17440000000000003,ACI
2023-01-10 08:00:00-05:00,0.67,0.87,0.2987,ACI
2022-10-18 08:00:00-04:00,0.65,0.72,0.1066,ACI
2022-07-26 07:00:00-04:00,0.92,1.0,0.0819,ACI
2022-04-12 07:00:00-04:00,0.64,0.75,0.1635,ACI
2025-02-11 08:00:00-05:00,,,,OGI
2024-12-17 08:00:00-05:00,,,,OGI
2024-07-11 16:00:00-04:00,,,,OGI
2024-04-09 16:00:00-04:00,,,,OGI
2024-02-13 07:00:00-05:00,,,,OGI
2023-12-19 06:00:00-05:00,-0.14,-0.13,0.073,OGI
2023-07-12 20:00:00-04:00,-0.05,-0.68,-11.694500000000001,OGI
2023-04-11 19:00:00-04:00,-0.02,-0.02,-0.2,OGI
2023-01-22 17:00:00-05:00,-0.02,0.02,1.85,OGI
2022-11-28 20:00:00-05:00,-0.02,-0.02,,OGI
2022-07-14 06:00:00-04:00,-0.02,-0.09,-3.5,OGI
2022-04-12 06:00:00-04:00,-0.03,-0.01,0.6,OGI
2025-01-10 08:00:00-05:00,,,,BAC
2024-10-15 08:00:00-04:00,,,,BAC
2024-10-15 06:00:00-04:00,,,,BAC
2024-07-16 08:00:00-04:00,,,,BAC
2024-07-16 08:00:00-04:00,,,,BAC
2024-04-16 08:00:00-04:00,0.78,,,BAC
2024-04-16 08:00:00-04:00,0.78,,,BAC
2024-01-12 06:00:00-05:00,0.68,0.7,0.0262,BAC
2023-10-17 06:00:00-04:00,0.82,0.9,0.1,BAC
2023-07-18 06:00:00-04:00,0.84,0.88,0.0464,BAC
2023-04-18 06:00:00-04:00,0.82,0.94,0.1512,BAC
2023-01-13 06:00:00-05:00,0.77,0.85,0.1073,BAC
2025-01-10 08:00:00-05:00,,,,BLK
2024-10-11 08:00:00-04:00,,,,BLK
2024-07-12 08:00:00-04:00,,,,BLK
2024-04-12 08:00:00-04:00,9.15,,,BLK
2024-01-12 05:00:00-05:00,8.84,9.66,0.0932,BLK
2023-10-13 06:00:00-04:00,8.26,10.91,0.3212,BLK
2023-07-14 06:00:00-04:00,8.46,9.28,0.09640000000000001,BLK
2023-04-14 06:00:00-04:00,7.76,7.93,0.0223,BLK
2023-01-13 06:00:00-05:00,8.11,8.93,0.1008,BLK
2022-10-13 06:00:00-04:00,7.07,9.55,0.35090000000000005,BLK
2022-07-15 06:00:00-04:00,7.9,7.36,-0.0681,BLK
2022-04-13 06:00:00-04:00,8.75,9.52,0.08810000000000001,BLK
2025-01-15 08:00:00-05:00,,,,JPM
2025-01-15 08:00:00-05:00,,,,JPM
2024-10-11 08:00:00-04:00,,,,JPM
2024-10-11 08:00:00-04:00,,,,JPM
2024-07-12 08:00:00-04:00,,,,JPM
2024-07-12 08:00:00-04:00,,,,JPM
2024-04-12 08:00:00-04:00,4.29,,,JPM
2024-04-12 08:00:00-04:00,4.29,,,JPM
2024-01-30 05:00:00-05:00,3.32,3.04,-0.0843,JPM
2024-01-12 06:00:00-05:00,3.32,3.04,-0.085,JPM
2023-10-13 06:00:00-04:00,3.96,4.5,0.1371,JPM
2023-07-14 06:00:00-04:00,4.0,4.98,0.2465,JPM
2025-01-10 08:00:00-05:00,,,,UNH
2024-10-11 08:00:00-04:00,,,,UNH
2024-07-12 08:00:00-04:00,,,,UNH
2024-04-12 08:00:00-04:00,6.68,,,UNH
2024-01-12 05:00:00-05:00,5.98,6.16,0.0298,UNH
2023-10-13 05:00:00-04:00,6.32,6.56,0.0382,UNH
2023-07-14 05:00:00-04:00,5.99,6.14,0.0257,UNH
2023-04-14 05:00:00-04:00,6.13,6.26,0.021800000000000003,UNH
2023-01-13 05:00:00-05:00,5.17,5.34,0.0333,UNH
2022-10-14 05:00:00-04:00,5.42,5.79,0.068,UNH
2022-07-15 05:00:00-04:00,5.2,5.57,0.0713,UNH
2022-04-14 05:00:00-04:00,5.38,5.49,0.0211,UNH
2025-02-13 08:00:00-05:00,,,,WEN
2024-10-31 08:00:00-04:00,,,,WEN
2024-08-07 08:00:00-04:00,,,,WEN
2024-05-08 08:00:00-04:00,0.21,,,WEN
2024-02-15 07:00:00-05:00,0.23,0.21,-0.09789999999999999,WEN
2023-11-02 07:00:00-04:00,0.25,0.27,0.061500000000000006,WEN
2023-08-09 07:00:00-04:00,0.27,0.28,0.037000000000000005,WEN
2023-05-10 07:00:00-04:00,0.2,0.21,0.0323,WEN
2023-03-01 07:00:00-05:00,0.2,0.22,0.0815,WEN
2022-11-09 07:00:00-05:00,0.23,0.24,0.0477,WEN
2022-08-10 07:00:00-04:00,0.22,0.24,0.07780000000000001,WEN
2022-05-11 07:00:00-04:00,0.18,0.17,-0.0743,WEN
2025-01-15 08:00:00-05:00,,,,WFC
2025-01-15 05:00:00-05:00,,,,WFC
2024-10-11 08:00:00-04:00,,,,WFC
2024-10-11 06:00:00-04:00,,,,WFC
2024-07-12 08:00:00-04:00,,,,WFC
2024-07-12 06:00:00-04:00,,,,WFC
2024-04-12 08:00:00-04:00,1.1,,,WFC
2024-04-12 06:00:00-04:00,1.1,,,WFC
2024-01-12 06:00:00-05:00,1.17,1.29,0.098,WFC
2023-10-13 06:00:00-04:00,1.24,1.39,0.12050000000000001,WFC
2023-07-14 06:00:00-04:00,1.16,1.25,0.08220000000000001,WFC
2023-04-14 06:00:00-04:00,1.13,1.23,0.08789999999999999,WFC
2024-01-12 05:00:00-05:00,0.07,0.06,-0.08410000000000001,WIT
2023-10-18 06:00:00-04:00,0.07,0.06,-0.11220000000000001,WIT
2023-07-13 06:00:00-04:00,0.07,0.06,-0.10869999999999999,WIT
2023-04-27 06:00:00-04:00,0.07,0.07,,WIT
2023-01-13 05:00:00-05:00,0.07,0.07,,WIT
2022-10-12 06:00:00-04:00,0.07,0.06,-0.1429,WIT
2022-07-20 06:00:00-04:00,0.07,0.06,-0.1352,WIT
2022-04-29 06:00:00-04:00,0.08,0.07,-0.09300000000000001,WIT
2022-01-12 05:00:00-05:00,0.08,0.07,-0.0884,WIT
2021-10-13 06:00:00-04:00,0.07,0.07,,WIT
2021-07-15 06:00:00-04:00,0.07,0.08,0.17870000000000003,WIT
2021-04-15 06:00:00-04:00,0.07,0.07,0.1365,WIT
2026-01-21 09:00:00-05:00,,,,CFG
2026-01-21 08:00:00-05:00,,,,CFG
2025-10-16 08:00:00-04:00,,,,CFG
2025-10-16 08:00:00-04:00,,,,CFG
2025-07-16 09:00:00-04:00,,,,CFG
2025-07-16 08:00:00-04:00,,,,CFG
2025-04-16 08:00:00-04:00,,,,CFG
2025-04-16 08:00:00-04:00,,,,CFG
2025-01-17 09:00:00-05:00,,,,CFG
2025-01-17 08:00:00-05:00,,,,CFG
2024-10-16 09:00:00-04:00,,,,CFG
2024-10-16 08:00:00-04:00,,,,CFG
2025-01-22 08:00:00-05:00,,,,EDU
2024-10-23 08:00:00-04:00,,,,EDU
2024-07-24 08:00:00-04:00,,,,EDU
2024-04-17 08:00:00-04:00,0.78,,,EDU
2024-01-24 07:00:00-05:00,0.29,0.29,0.0046,EDU
2023-10-25 06:00:00-04:00,0.81,0.11,-0.8634999999999999,EDU
2023-07-26 07:00:00-04:00,0.51,0.37,-0.2798,EDU
2023-04-19 06:00:00-04:00,0.33,0.06,-0.8184,EDU
2023-01-17 06:00:00-05:00,0.12,0.01,-0.9153,EDU
2022-10-26 06:00:00-04:00,0.38,0.48,0.2565,EDU
2022-07-27 21:00:00-04:00,,,,EDU
2022-07-27 06:00:00-04:00,-0.44,-0.94,-1.1364,EDU
2025-01-14 08:00:00-05:00,,,,FBK
2024-10-14 06:00:00-04:00,,,,FBK
2024-07-15 06:00:00-04:00,,,,FBK
2024-04-15 06:00:00-04:00,0.7,,,FBK
2024-01-16 06:00:00-05:00,0.7,0.77,0.1045,FBK
2023-10-16 16:00:00-04:00,0.69,0.41,-0.4072,FBK
2023-07-17 16:00:00-04:00,0.65,0.75,0.1564,FBK
2023-04-17 16:00:00-04:00,0.72,0.78,0.0833,FBK
2023-01-17 06:00:00-05:00,0.79,0.81,0.0286,FBK
2022-10-17 16:00:00-04:00,0.78,0.68,-0.13,FBK
2022-07-18 16:00:00-04:00,0.78,0.41,-0.4718,FBK
2022-04-18 16:00:00-04:00,0.72,0.74,0.0276,FBK
2025-01-14 05:00:00-05:00,,,,FULT
2024-10-15 16:00:00-04:00,,,,FULT
2024-07-16 06:00:00-04:00,,,,FULT
2024-04-16 16:00:00-04:00,0.38,,,FULT
2024-01-17 10:00:00-05:00,0.4,0.42,0.05,FULT
2024-01-16 16:00:00-05:00,0.4,0.42,0.05,FULT
2023-10-17 16:00:00-04:00,0.41,0.42,0.0338,FULT
2023-07-18 16:00:00-04:00,0.42,0.46,0.0888,FULT
2023-04-18 16:00:00-04:00,0.48,0.39,-0.18539999999999998,FULT
2023-01-17 16:00:00-05:00,0.5,0.47,-0.06230000000000001,FULT
2022-10-18 17:00:00-04:00,0.44,0.4,-0.08789999999999999,FULT
2022-07-19 16:00:00-04:00,0.37,0.42,0.1468,FULT
2025-01-14 07:00:00-05:00,,,,GNTY
2024-10-14 07:00:00-04:00,,,,GNTY
2024-07-15 07:00:00-04:00,,,,GNTY
2024-04-15 07:00:00-04:00,0.51,,,GNTY
2024-01-16 07:00:00-05:00,0.47,0.51,0.0909,GNTY
2023-10-16 07:00:00-04:00,0.56,0.54,-0.027000000000000003,GNTY
2023-07-17 07:00:00-04:00,0.56,0.81,0.4464,GNTY
2023-04-17 07:00:00-04:00,0.69,0.69,0.0036,GNTY
2023-01-17 07:00:00-05:00,0.86,0.67,-0.2209,GNTY
2022-10-17 07:00:00-04:00,0.88,0.91,0.034100000000000005,GNTY
2022-07-18 07:00:00-04:00,0.77,0.89,0.1558,GNTY
2022-04-18 07:00:00-04:00,0.7,0.88,0.2662,GNTY
2025-01-14 16:00:00-05:00,,,,HWC
2024-10-15 16:00:00-04:00,,,,HWC
2024-07-16 06:00:00-04:00,,,,HWC
2024-04-16 06:00:00-04:00,1.19,,,HWC
2024-01-16 16:00:00-05:00,1.19,0.58,-0.5106,HWC
2023-10-17 16:00:00-04:00,1.04,1.12,0.0812,HWC
2023-07-18 16:00:00-04:00,1.34,1.35,0.0085,HWC
2023-04-18 16:00:00-04:00,1.43,1.45,0.0111,HWC
2023-01-17 16:00:00-05:00,1.65,1.65,0.0012,HWC
2022-10-18 16:00:00-04:00,1.54,1.55,0.0058,HWC
2022-07-19 16:00:00-04:00,1.35,1.38,0.022400000000000003,HWC
2022-04-19 16:00:00-04:00,1.31,1.4,0.0681,HWC
2025-01-14 16:00:00-05:00,,,,IBKR
2024-10-15 16:00:00-04:00,,,,IBKR
2024-07-16 16:00:00-04:00,,,,IBKR
2024-04-16 16:00:00-04:00,1.59,,,IBKR
2024-01-16 16:00:00-05:00,1.55,1.52,-0.0168,IBKR
2023-10-17 16:00:00-04:00,1.51,1.55,0.025400000000000002,IBKR
2023-07-18 16:00:00-04:00,1.4,1.32,-0.0579,IBKR
2023-04-18 16:00:00-04:00,1.41,1.35,-0.0449,IBKR
2023-01-17 16:00:00-05:00,1.17,1.3,0.113,IBKR
2022-10-18 16:00:00-04:00,0.96,1.08,0.1227,IBKR
2022-07-19 16:00:00-04:00,0.92,0.84,-0.0852,IBKR
2022-04-19 16:00:00-04:00,0.82,0.82,-0.0046,IBKR
2025-01-14 08:00:00-05:00,,,,MBWM
2024-10-15 08:00:00-04:00,,,,MBWM
2024-07-16 08:00:00-04:00,,,,MBWM
2024-04-16 08:00:00-04:00,1.14,,,MBWM
2024-01-16 05:00:00-05:00,1.24,1.25,0.0105,MBWM
2023-10-17 09:00:00-04:00,1.15,1.3,0.1329,MBWM
2023-07-18 05:00:00-04:00,1.1,1.27,0.1504,MBWM
2023-04-18 05:00:00-04:00,1.16,1.31,0.1307,MBWM
2023-01-17 06:00:00-05:00,1.2,1.37,0.142,MBWM
2022-10-18 05:00:00-04:00,0.98,1.01,0.0329,MBWM
2022-07-19 06:00:00-04:00,0.76,0.74,-0.0248,MBWM
2022-04-19 05:00:00-04:00,0.72,0.73,0.0091,MBWM
2025-01-14 07:00:00-05:00,,,,MS
2024-10-16 08:00:00-04:00,,,,MS
2024-07-16 08:00:00-04:00,,,,MS
2024-04-16 09:00:00-04:00,1.7,,,MS
2024-04-16 08:00:00-04:00,1.7,,,MS
2024-01-16 07:00:00-05:00,1.01,0.99,-0.0221,MS
2023-10-18 07:00:00-04:00,1.28,1.38,0.078,MS
2023-07-18 07:00:00-04:00,1.15,1.24,0.0792,MS
2023-04-19 07:00:00-04:00,1.62,1.7,0.0497,MS
2023-01-17 07:00:00-05:00,1.19,1.26,0.0572,MS
2022-10-14 05:00:00-04:00,1.49,1.47,-0.010900000000000002,MS
2022-07-14 07:00:00-04:00,1.53,1.39,-0.0919,MS
2025-01-14 16:00:00-05:00,,,,PNFP
2024-10-15 17:00:00-04:00,,,,PNFP
2024-07-16 06:00:00-04:00,,,,PNFP
2024-04-15 06:00:00-04:00,1.55,,,PNFP
2024-01-17 09:00:00-05:00,1.6,1.68,0.05,PNFP
2024-01-16 16:00:00-05:00,1.6,1.68,0.048600000000000004,PNFP
2023-10-17 16:00:00-04:00,1.71,1.69,-0.0106,PNFP
2023-07-18 17:00:00-04:00,1.63,1.79,0.0954,PNFP
2023-04-17 17:00:00-04:00,1.72,1.76,0.0258,PNFP
2023-01-17 19:00:00-05:00,2.04,1.76,-0.13640000000000002,PNFP
2022-10-18 17:00:00-04:00,1.89,1.91,0.010700000000000001,PNFP
2022-07-19 16:00:00-04:00,1.67,1.86,0.1131,PNFP
2025-01-22 08:00:00-05:00,,,,UCBI
2024-10-16 08:00:00-04:00,,,,UCBI
2024-07-16 06:00:00-04:00,,,,UCBI
2024-04-16 06:00:00-04:00,0.5,,,UCBI
2024-01-24 07:00:00-05:00,0.52,0.53,0.0126,UCBI
2023-10-18 07:00:00-04:00,0.45,0.45,-0.0011,UCBI
2023-07-18 16:00:00-04:00,0.61,0.55,-0.10130000000000002,UCBI
2023-04-18 16:00:00-04:00,0.69,0.58,-0.1561,UCBI
2023-01-17 16:00:00-05:00,0.83,0.75,-0.09369999999999999,UCBI
2022-10-18 16:00:00-04:00,0.75,0.75,0.004,UCBI
2022-07-19 16:00:00-04:00,0.68,0.66,-0.0333,UCBI
2022-04-19 16:00:00-04:00,0.54,0.5,-0.0762,UCBI
2025-01-15 05:00:00-05:00,,,,AA
2024-10-16 16:00:00-04:00,,,,AA
2024-07-17 06:00:00-04:00,,,,AA
2024-04-17 06:00:00-04:00,-0.4,,,AA
2024-01-17 16:00:00-05:00,-0.86,-0.56,0.3469,AA
2023-10-18 16:00:00-04:00,-1.02,-1.14,-0.11660000000000001,AA
2023-07-19 16:00:00-04:00,-0.52,-0.35,0.3214,AA
2023-04-19 16:00:00-04:00,-0.11,-0.23,-1.1766,AA
2023-01-18 16:00:00-05:00,-0.92,-0.7,0.23750000000000002,AA
2022-10-19 16:00:00-04:00,0.19,-0.33,-2.7314,AA
2022-07-20 16:00:00-04:00,2.31,2.67,0.15380000000000002,AA
2022-04-20 16:00:00-04:00,2.93,3.06,0.042800000000000005,AA
2025-01-15 05:00:00-05:00,,,,DFS
2024-10-16 16:00:00-04:00,,,,DFS
2024-07-17 16:00:00-04:00,,,,DFS
2024-04-17 17:00:00-04:00,3.07,,,DFS
2024-01-18 08:00:00-05:00,2.5,1.54,-0.384,DFS
2024-01-17 16:00:00-05:00,2.5,1.54,-0.3849,DFS
2023-10-18 16:00:00-04:00,3.19,2.59,-0.18850000000000003,DFS
2023-07-19 16:00:00-04:00,3.67,3.54,-0.0366,DFS
2023-04-19 16:00:00-04:00,3.91,3.58,-0.0839,DFS
2023-01-18 16:00:00-05:00,3.66,3.77,0.031200000000000002,DFS
2022-10-24 16:00:00-04:00,3.72,3.54,-0.0492,DFS
2022-07-20 17:00:00-04:00,3.78,3.96,0.0463,DFS
2025-01-16 05:00:00-05:00,,,,JBHT
2024-10-15 16:00:00-04:00,,,,JBHT
2024-07-16 06:00:00-04:00,,,,JBHT
2024-04-15 06:00:00-04:00,1.62,,,JBHT
2024-01-18 16:00:00-05:00,1.75,1.47,-0.1578,JBHT
2023-10-17 16:00:00-04:00,1.83,1.8,-0.0154,JBHT
2023-07-18 16:00:00-04:00,1.92,1.81,-0.0579,JBHT
2023-04-17 16:00:00-04:00,2.0,1.89,-0.0565,JBHT
2023-01-18 06:00:00-05:00,2.46,1.92,-0.2186,JBHT
2022-10-18 16:00:00-04:00,2.45,2.57,0.0484,JBHT
2022-07-19 16:00:00-04:00,2.35,2.42,0.031200000000000002,JBHT
2022-04-18 16:00:00-04:00,1.94,2.29,0.1789,JBHT
2025-01-15 05:00:00-05:00,,,,KMI
2024-10-16 16:00:00-04:00,,,,KMI
2024-07-17 06:00:00-04:00,,,,KMI
2024-04-17 06:00:00-04:00,0.34,,,KMI
2024-01-17 16:00:00-05:00,0.3,0.27,-0.0891,KMI
2023-10-18 16:00:00-04:00,0.26,0.25,-0.027999999999999997,KMI
2023-07-19 16:00:00-04:00,0.24,0.24,0.0014000000000000002,KMI
2023-04-19 16:00:00-04:00,0.29,0.3,0.0358,KMI
2023-01-18 16:00:00-05:00,0.3,0.31,0.0281,KMI
2022-10-19 16:00:00-04:00,0.29,0.25,-0.1259,KMI
2022-07-20 16:00:00-04:00,0.27,0.27,-0.0124,KMI
2022-04-20 16:00:00-04:00,0.29,0.32,0.11630000000000001,KMI
2025-01-22 05:00:00-05:00,,,,PFBC
2024-10-15 16:00:00-04:00,,,,PFBC
2024-07-17 06:00:00-04:00,,,,PFBC
2024-04-16 06:00:00-04:00,2.38,,,PFBC
2024-01-25 14:00:00-05:00,2.54,2.6,0.0236,PFBC
2024-01-24 16:00:00-05:00,2.54,2.6,0.024300000000000002,PFBC
2023-10-17 16:00:00-04:00,2.56,2.71,0.058300000000000005,PFBC
2023-07-19 16:00:00-04:00,2.45,2.61,0.0632,PFBC
2023-04-18 16:00:00-04:00,2.56,2.61,0.0195,PFBC
2023-01-18 16:00:00-05:00,2.57,2.71,0.0546,PFBC
2022-10-19 16:00:00-04:00,2.13,2.4,0.126,PFBC
2022-07-20 16:00:00-04:00,1.79,1.87,0.047599999999999996,PFBC
2025-01-15 08:00:00-05:00,,,,PLD
2024-10-15 08:00:00-04:00,,,,PLD
2024-07-16 08:00:00-04:00,,,,PLD
2024-04-16 08:00:00-04:00,0.57,,,PLD
2024-01-17 08:00:00-05:00,0.55,0.68,0.23260000000000003,PLD
2023-10-17 08:00:00-04:00,0.57,0.8,0.39130000000000004,PLD
2023-07-18 08:00:00-04:00,1.0,1.31,0.30350000000000005,PLD
2023-04-18 08:00:00-04:00,0.53,0.5,-0.0489,PLD
2023-01-18 08:00:00-05:00,0.56,0.63,0.115,PLD
2022-10-19 08:00:00-04:00,1.22,1.36,0.1161,PLD
2022-07-18 08:00:00-04:00,0.62,0.82,0.319,PLD
2022-04-19 08:00:00-04:00,0.55,1.54,1.8,PLD
2025-01-16 10:00:00-05:00,,,,PNC
